lang,audio_id,duration_sec,sample_rate,audio_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
2,20111117-0900-PLENARY-7-de_20111117-13:15:28_8,4.34,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_603/audio_2.wav,-424.9454,95.02999,-2.5410504,37.934032,-26.805883,-10.381341,-16.302326,-7.267367,-8.390594,-6.482732,-3.5947034,-0.59126484,-6.215361,0.2562317,-0.017034711,0.037788495,0.081847854,0.068632096,-0.056494918,0.009428497,-0.009064247,-0.04669002,0.018615436,-0.0012802584,-0.055715706,-0.0003021065,-0.052602213,0.025654202,0.043832738,-0.02446907,0.010683498,0.05044868,0.018465852,-0.0064911493,-0.0090629365,-0.026558133,0.031811126,-0.007788599,0.00078459113
2,20120118-0900-PLENARY-18-de_20120118-16:40:48_2,5.6199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_345/audio_8.wav,-421.95242,82.45052,-4.414401,33.670326,-10.623364,-15.027094,-14.49758,-18.300707,-14.850571,-4.2677765,-15.840827,0.5966302,-12.390775,0.19363259,0.01172344,-0.0227991,0.032622263,-0.0296098,-0.058226712,-0.002453278,-0.005398859,0.02718823,0.012460926,-0.02266464,0.015412353,-0.004318088,0.003087916,0.034796532,0.02020611,-0.035235118,-0.009862236,-0.019953446,0.010458419,-0.0025907028,-0.0040564705,0.016461078,-0.002258546,-0.0038189634,-0.010666859
1,20130611-0900-PLENARY-4-de_20130611-09:32:50_16,0.8999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_122/audio_9.wav,-511.52182,134.49988,-18.21016,16.76366,-11.192813,-7.691922,-14.069362,-1.4703217,-10.609779,4.934076,-12.337932,7.4099455,-11.471796,-3.3310893,-0.8595344,-0.228495,0.4367691,0.5394769,-0.13608697,0.07339909,-0.37221846,0.25431293,-0.1081961,0.06443748,-0.17061429,0.15335079,0.12799618,-0.12985174,-0.005618167,-0.108553715,0.1129449,-0.07413335,0.061758824,-0.123553745,-0.009332938,-0.12395211,-0.051505417,-0.103436,0.03343366
5,20110705-0900-PLENARY-4-de_20110705-11:25:46_14,4.7395,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_450/audio_0.wav,-411.34158,84.39567,-20.308058,29.398392,-17.31289,-35.291214,1.5684639,-16.46769,-10.39778,1.3854561,-11.625011,0.19173506,-11.10114,-0.6535911,-0.15404479,0.021846553,-0.074516475,0.08496506,0.058960576,0.016473634,0.004592466,0.06067746,0.08893584,0.12286517,-0.021808624,0.04156653,0.16361582,-0.03337808,0.03732234,-0.075078055,0.031336933,0.03548573,-0.013362929,0.011367676,0.0029164467,-0.0037043702,0.041357707,0.006214723,0.060508385
5,20110606-0900-PLENARY-14-de_20110606-20:24:11_1,8.3989375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_288/audio_1.wav,-405.53787,93.59335,-7.424245,13.460334,-6.413741,-14.0670185,-13.598606,-11.215421,-18.835382,8.307527,-16.890041,5.738671,-12.184229,-0.0865242,-0.047616113,0.02570674,-0.010750693,-0.028762098,0.024753591,-0.009167499,-0.009299228,0.014954921,0.0020905721,0.054877855,0.026104894,0.011708498,-0.1965202,-0.07202317,0.01171991,-0.011646734,-0.0040785465,0.010737973,-0.0058696214,0.014602212,0.021560825,-0.006845728,0.017801926,-0.008336488,0.006777484
2,20180116-0900-PLENARY-17-de_20180116-20:33:13_2,5.7991875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_344/audio_11.wav,-429.902,55.238094,-9.551158,30.475088,-19.995613,-15.731067,-32.94415,-19.799639,-11.248961,-10.96372,-18.434778,-1.411673,-14.542474,-0.23979124,0.11370973,0.08743256,-0.08631605,-0.003419258,0.012167539,0.053515736,-0.011278968,-0.005164548,-0.022755472,0.006686773,-0.012824417,-0.02233323,0.0052810437,0.01097195,-0.0057712602,-0.012951509,-0.0029738278,-0.007902949,-0.003663736,-0.0025488154,-0.0019460509,0.004500335,-0.0064803297,-0.011169437,-0.008363395
5,20151124-0900-PLENARY-4-de_20151124-11:18:33_30,5.4799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_285/audio_9.wav,-391.2316,82.84467,-53.073475,39.112896,-51.99538,-9.90875,-26.336279,-21.950562,-16.364386,-20.61529,-9.757114,-4.2381654,-18.985601,0.11937675,0.02497231,-0.05003336,-0.0011238809,-0.022223618,0.007844664,-0.022929408,-0.04710307,0.001282149,-0.016405664,-0.006151094,0.020816796,0.0023154325,0.007928417,0.0042379596,-0.016241252,-0.01791555,0.006813286,0.0029844001,-0.0025324665,-0.004387953,-0.008523306,0.010068151,0.0064863297,0.005027772,0.008874979
5,20130115-0900-PLENARY-10-de_20130115-16:21:28_13,2.78,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_239/audio_0.wav,-437.90405,82.80338,-4.8609424,21.877754,-6.6392064,-22.945314,-16.359442,-7.832573,-13.093998,-0.2460635,-12.065258,2.6417782,-11.659625,-0.5099379,0.052286305,-0.010608174,-0.019036276,0.1084053,0.06573362,0.062328536,-0.054647937,-0.008835044,0.022700908,0.04007809,-0.00033322544,0.03069237,-0.21543747,-0.038477812,-0.09013815,-0.06205061,0.017077042,0.044247035,0.06881446,0.040386688,0.059875093,0.046691574,0.011889654,-0.019332398,-0.009046847
1,20200915-0900-PLENARY-de_20200915-12:20:11_11,7.8788125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_306/audio_9.wav,-417.4943,47.639038,-10.03398,36.73034,-4.618881,-11.4774475,-32.119366,-14.646452,-18.36801,-12.4431925,-11.568331,-5.8015485,-15.41204,-0.11981987,-0.21124211,-0.18494546,-0.002713155,-0.006169784,0.018299643,0.0048952587,0.011445583,-0.0071688583,0.042750984,-0.009212652,0.01652458,0.015989255,0.099214986,0.005315466,-0.07923738,-0.02938491,0.01955284,-0.012509478,-0.00205454,0.015934516,-0.014698266,-0.009093177,0.0129598165,0.003970435,-0.0012888291
2,20151215-0900-PLENARY-13-de_20151215-19:52:45_2,5.64,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_442/audio_0.wav,-566.45276,97.8048,-35.137844,49.169643,-25.847113,1.7950733,-10.551701,-16.577972,-16.444834,-7.5307736,-19.350983,-7.0439496,-15.456808,-0.4456765,-0.08896155,0.28587,-0.01244469,0.11787659,0.011468749,0.013474051,0.06488487,-0.042655118,-0.039116208,-0.06496016,0.007219751,0.0048321616,0.023215504,-0.03721051,0.0470509,-0.020038268,0.016889175,0.012113117,-0.019304262,0.010845678,0.023502586,0.044500023,-0.013106519,-0.037810642,0.0165848
5,20130206-0900-PLENARY-13-de_20130206-20:18:02_11,4.7595625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_169/audio_9.wav,-441.9661,95.22305,-11.240708,35.822033,-1.575895,-22.26677,-17.326569,-9.822577,-20.772284,1.9644827,-16.176619,4.103574,-10.213297,-0.33037218,-0.0785042,-0.14286725,-0.02601226,0.057538822,-0.010945208,0.0481898,0.022605816,0.020884538,0.019030057,0.0053361924,0.017580196,0.030469371,0.029710993,0.03573594,-0.03277648,-0.048366833,0.032472752,-0.001884162,-0.001080704,-0.025563454,-0.021152588,0.025323551,-0.014243654,-0.010970649,-0.012773041
1,20180612-0900-PLENARY-de_20180612-10:12:42_4,7.5790625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_43/audio_11.wav,-561.94415,32.535492,7.5739098,47.829155,-3.6858265,-15.507526,-32.87963,-14.82048,-19.635164,-12.499597,-13.76642,-6.4327517,-10.818819,-0.1193561,0.0020063445,0.077994086,-0.02413577,-0.015614155,0.0076116384,0.041329265,0.026630042,-0.0054691387,0.0068050674,0.006295228,-0.013216462,-0.012479595,-0.044957798,0.0067784656,0.03099158,0.00091814366,0.006865516,-0.003631444,0.0056557474,-0.00218445,-0.00848385,-0.0046611824,-0.010301993,-0.0015438773,0.007983606
1,20141113-0900-PLENARY-6-de_20141113-09:20:44_8,4.9000625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_101/audio_11.wav,-299.46185,109.333084,-24.235537,35.451176,-28.168068,-9.675597,-29.568586,-18.18153,-17.835997,3.6333942,-14.791254,1.1308683,-18.091297,0.033681773,0.0068276557,0.036476005,-0.038398042,-0.005790151,-0.038074892,-0.035589106,0.023675734,-0.03526729,-0.016187144,-0.022207808,0.044936225,0.0056202007,-0.08163532,0.008735807,0.037179757,0.016458469,0.0018380013,-0.032231465,0.016188355,-0.015521965,-0.0029491892,-0.03240255,-0.014320795,0.014693669,0.00935377
2,20120214-0900-PLENARY-13-de_20120214-18:26:49_3,4.099625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_143/audio_1.wav,-392.63464,71.9859,-0.7307291,17.83951,-19.072275,-10.312543,-20.335037,-12.881507,-10.031322,-18.595928,2.5462914,-8.608371,-16.44029,0.54787254,0.21403636,-0.08333579,0.026067985,0.052596554,-0.07779686,-0.061290946,0.00573055,-0.060867026,-0.08046261,-0.007362788,-0.033861674,-0.1215584,-0.0041746674,-0.01960792,0.032858547,-0.0013749844,-0.0071748034,0.008304309,0.025207678,0.00245379,-0.010008599,-0.012641835,0.005357803,-0.007408427,0.004857085
5,20150519-0900-PLENARY-5-de_20150519-11:09:48_4,4.02,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_422/audio_10.wav,-463.9798,79.34069,-46.313503,20.064396,-35.00002,-7.845017,-42.830418,-4.5897694,-19.806051,-12.752683,-17.671816,-12.565379,-10.225816,-0.6813624,-0.054905903,0.03661003,-0.029119087,0.043434814,0.042035636,0.18185732,-0.029701207,0.06913488,0.0017909767,0.090260625,0.010060765,-0.017529644,0.12816048,0.026724992,-0.040613405,-0.0048558586,-0.014164115,-0.036852326,0.02317791,0.018690487,0.010093454,-0.010601573,0.061358344,0.0030145042,0.033170346
5,20100616-0900-PLENARY-16-de_20100616-21:41:33_24,5.06,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_583/audio_8.wav,-395.21103,67.03151,-4.6435804,17.10785,1.8374956,-16.160074,-20.731112,-3.1826413,-16.270231,0.85033476,-8.57332,-8.02002,-5.727082,-0.053028792,0.118512355,0.10352151,0.02081007,-0.004111273,0.01629714,-0.0008708551,0.0042919633,0.010704211,0.00036141905,0.017569458,0.021109529,-0.0011579337,-0.02770612,0.051006436,0.032912366,0.016769754,0.010282105,0.019259544,0.008222044,-0.026653033,-0.006577894,-0.02793748,0.0019412572,-0.0027083512,-0.02412486
5,20140917-0900-PLENARY-9-de_20140917-16:29:44_3,4.619375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_466/audio_2.wav,-376.21326,113.24004,-46.199024,30.993845,-22.10205,-13.513981,-19.30359,-8.861452,-22.089518,10.682166,-10.363731,-0.09286684,-9.700633,-0.123546585,0.08421695,-0.05918972,-0.104383565,-0.011825521,-0.00054420537,0.028983466,-0.036152724,0.06043435,-0.019697528,0.015072695,-0.057141874,-0.026030239,-0.05630243,0.11361838,-0.03880246,0.0010041365,0.018516619,-0.02187722,0.070945874,-0.02452845,0.03464882,-0.0072341594,0.046145838,0.008879816,-0.021286026
5,20191009-0900-PLENARY-de_20191009-16:57:21_10,1.339875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_403/audio_1.wav,-317.0969,72.5933,-27.503435,25.286968,-23.655502,-28.005564,1.9363166,-31.728764,-21.945797,0.580225,-19.775146,2.07441,-20.825254,-1.051261,1.6619513,0.15250619,0.16137886,-0.46663308,-0.07669563,0.44170025,-0.21839555,-0.12214746,0.13016406,-0.092018545,-0.08247683,-0.0013537016,-0.13039976,-0.0018009001,-0.12252151,-0.02636213,-0.18028882,-0.09261632,0.097024,-0.04319073,0.012159351,0.017285582,0.03483185,-0.028094463,0.037144847
5,20200416-0900-PLENARY-de_20200416-11:17:59_14,1.8,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_471/audio_3.wav,-424.6929,34.173027,-14.206968,32.57038,-13.538102,-14.928333,-21.585405,-27.45333,-17.50185,-13.146905,-13.437156,-7.012241,-9.253922,-0.029909924,0.056099243,0.22514191,-0.014962212,-0.12129797,0.070907675,0.058137033,0.060963288,-0.09827784,-0.07753267,0.03796719,0.044917777,0.013840206,-0.03787742,0.016576124,0.034534022,0.0030591239,-0.0153262485,-0.0009089122,0.06293614,0.027581869,0.019383864,0.008390685,0.017552827,0.057609715,0.08200447
5,20201021-0900-PLENARY-de_20201021-10:49:23_10,6.3999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_406/audio_9.wav,-379.06058,78.14955,0.91836965,35.267273,-5.7002883,10.082045,-9.007971,-12.7920685,-1.7489312,-10.243158,0.022174168,-8.151506,-5.022672,0.04997965,-0.13309814,-0.16850786,-0.06870036,-0.018708667,-0.016095612,-0.027307253,0.0100795,-0.008847731,0.009750089,-0.023895107,0.0076018097,-0.0065053934,0.10116476,0.013956973,0.01724261,0.0008077145,-0.0032893517,0.0040152324,-0.0010950252,0.005987853,-0.0002725281,0.008517695,-0.011606924,-0.0036027692,0.003427372
2,20151014-0900-PLENARY-14-de_20151014-21:02:06_2,5.939125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_95/audio_5.wav,-493.6888,93.561264,0.64500165,41.88771,-30.741438,-7.33532,-33.125813,-1.2467188,-30.086224,6.3094287,-19.833044,-4.910448,-7.583478,0.38569096,-0.016329003,-0.10482197,0.072898895,-0.052215207,-0.05816002,-0.06130088,0.0072033205,-0.019820197,0.007277492,-0.06595698,0.0053719543,-0.00029068123,-0.15902904,-0.025612632,0.008250421,-0.018828308,0.011926729,-0.0040886183,0.03600116,-0.0032613093,0.01920797,-0.0013533903,-0.00065811555,0.008672041,0.018240899
1,20150428-0900-PLENARY-22-de_20150428-22:38:45_7,6.99925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_265/audio_9.wav,-344.339,101.53134,-19.801558,41.59149,-31.68193,-8.48664,-25.02893,3.3640945,-18.234575,5.1600814,-13.150064,2.8762794,-11.97625,0.1290546,-0.040530168,-0.03553387,-0.03596545,-0.025201095,0.034992054,-0.06049857,-0.0032185991,-0.0427765,-0.01965789,-0.0024754864,-0.0030718164,-0.0054977364,0.16788512,0.036239233,-0.0080618085,0.024643743,-0.008543056,0.011993572,-0.013591131,0.008999798,-0.0006907729,-0.006831989,-0.019863158,-1.3930457e-06,-0.0038935607
5,20151124-0900-PLENARY-4-de_20151124-11:45:28_8,6.0999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_360/audio_9.wav,-422.54697,88.64929,-55.365913,42.233288,-29.203619,-19.785156,-24.942425,-19.579018,-20.967957,-3.2888067,-20.766098,0.8114229,-12.305836,-0.5294431,-0.13085724,0.06792951,0.030451553,0.03765832,-0.0121709015,-0.015443965,-0.018763129,-0.015259906,-0.041028,-0.05807425,0.03396088,0.07133233,0.019453743,-0.012333536,0.033815004,0.0017246754,0.031368155,-0.010433227,0.01103635,0.018520307,0.021022443,0.02173008,0.017171938,0.022360165,0.031430196
1,20111215-0900-PLENARY-6-de_20111215-11:37:28_7,2.259875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_99/audio_7.wav,-310.28098,87.01168,-25.973742,39.668476,-6.8947153,-20.938993,-11.792582,-16.976997,-9.109438,-10.346601,-14.032791,2.2681417,-15.034825,0.20961788,0.12191571,-0.059789624,0.029026218,0.024337325,-0.03387073,0.10055066,0.005993328,0.0198398,0.006849373,-0.023065278,-0.043732822,-0.064836346,-0.12803037,-0.017137071,-0.013067697,0.031386156,0.056443598,-0.006044639,0.019659184,0.012961299,0.010350447,0.007185176,0.0006142169,0.033263702,0.058525775
5,20120315-0900-PLENARY-14-de_20120315-16:20:45_3,7.759,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_326/audio_4.wav,-415.31854,54.256706,9.491946,32.47125,3.538784,-22.365242,-25.14933,-3.0271776,-12.723467,-2.8637776,-19.695211,4.0950704,-10.169454,-0.48299176,-0.053347137,0.056081545,0.03524077,0.012789886,0.022424541,0.053893797,0.046088066,0.014554362,-0.005549789,0.010272702,0.012242157,0.024799107,0.032524798,0.018733203,0.044417847,0.0117204925,0.008423737,0.022207847,0.0043463213,0.005528761,-0.026154893,-0.012229463,-0.015232236,-0.009998756,-0.0062643327
2,20151007-0900-PLENARY-13-de_20151007-16:23:26_25,8.24,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_231/audio_4.wav,-365.47736,83.67536,-30.002993,19.560894,-38.37527,-10.048994,-25.047117,-14.900582,-30.141321,-10.894896,-14.604675,-9.846085,-15.620206,0.48619044,0.043720674,-0.13228889,0.048192017,-0.07959911,0.021396708,-0.050261315,0.011932346,0.02894554,-0.035140634,0.007783326,-0.026544226,3.3917284e-05,-0.07112355,-0.001484101,0.06487928,0.015638072,0.046956852,-0.011844428,-0.008886799,0.0015557625,0.01132323,-0.010731792,0.0059933118,0.017722841,0.002616354
1,20120419-0900-PLENARY-10-de_20120419-17:58:11_4,7.6199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_335/audio_10.wav,-473.54565,58.223324,6.16719,32.311398,-9.911549,-26.438925,-7.6265483,-14.310904,-12.347977,-8.708661,-7.8073397,-9.401196,-11.570387,-0.058295563,0.084746934,0.0066507305,0.0627752,0.07997865,-0.07203352,-0.018527858,-0.04110124,-0.04019144,-0.0033882747,0.018796448,-0.10381222,0.03335924,0.005131539,-0.027020102,-0.0025124631,-0.0028304646,0.003518042,0.0053566536,0.0020290352,-0.016666146,0.016816769,-0.008827183,0.030088264,-0.0064627575,-0.0045114467
1,20130116-0900-PLENARY-17-de_20130116-22:14:09_0,3.8000625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_12/audio_2.wav,-483.07095,72.08587,-8.892259,37.457455,-0.7700216,-2.609154,-21.58282,-11.004505,1.0827503,-15.553298,-0.8991431,0.6561189,-8.946036,0.62935007,0.45897946,-0.10886101,0.04676136,-0.019486764,0.007312094,-0.084715754,-0.12379706,-0.05613982,-0.07347891,0.0010933789,-0.087688506,-0.017027277,0.16331147,0.021307182,-0.07568214,-0.0050981822,-0.019797266,-0.015989104,0.00484919,0.019076936,-0.011674288,0.0489124,0.032339506,0.020651637,-0.033969563
1,20160607-0900-PLENARY-21-de_20160607-22:48:41_9,2.4399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_525/audio_4.wav,-410.39587,81.88651,-31.413963,32.79888,-10.774609,-25.37969,-22.065672,-17.481417,-26.168688,2.9333055,-16.514074,-4.410996,-1.5653005,0.66102386,0.41362283,0.04063477,0.11423503,0.18776405,-0.0017596894,-0.015381032,-0.06455791,-0.060271483,-0.058225337,-0.12711479,-0.0436838,0.07135057,-0.029470664,-0.04305488,0.11055729,0.11375636,0.07551129,0.025236104,-0.043713123,0.08092264,0.0761051,0.05492779,0.05074063,0.0063710897,0.0025855538
1,20130521-0900-PLENARY-17-de_20130521-21:53:06_30,8.04,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_465/audio_9.wav,-462.6784,91.15726,-30.063559,32.362267,-36.74701,-4.6236315,-18.507654,-3.8743658,-13.986902,0.6513282,-7.584952,-5.4965982,-11.833561,0.09855039,0.09308415,0.047676343,0.007973239,0.036484744,-0.036579065,-0.058966305,0.016291605,-0.008570707,-0.006613023,0.0024773,-0.020279886,0.0046121883,0.110559486,0.015030009,-0.023948034,-0.013865671,-0.013393266,-0.0066771805,-0.013389587,-0.015921839,0.0048950026,-0.006383193,-0.003921604,-0.0031695443,-0.00032123513
1,20130522-0900-PLENARY-15-de_20130522-17:12:27_9,4.7399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_361/audio_1.wav,-401.01627,92.74418,-38.009087,59.582813,-23.351744,-11.896905,-18.569078,-3.9645152,-21.639668,1.0572114,-13.931843,4.6358166,-11.878144,-0.31661105,-0.21011809,0.015639672,-0.020771082,0.022117196,0.09290989,-0.053172685,0.03796243,-0.028620671,0.08675422,-0.011397825,-0.018971136,0.01949792,0.014108887,0.03364721,0.013160191,-0.028776553,0.075785756,0.0034845993,-0.009651164,-0.0033259955,0.012030693,-0.011574794,0.001736072,-0.024985706,0.034639012
1,20171114-0900-PLENARY-15-de_20171114-17:02:58_7,1.68,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_297/audio_8.wav,-516.0934,74.95769,-8.972949,34.844013,-41.769905,-1.184502,-21.97082,-8.607462,-5.2817955,-7.5721965,-4.711249,-5.9125104,-6.6857057,-0.78081506,0.82582283,0.020414634,0.052497637,-0.19757761,-0.12324447,-0.057349402,0.051634185,-0.071394965,0.016740518,-0.01438838,-0.028864417,0.14843723,0.093230195,0.011440447,-0.0023331952,-0.02197246,0.05653445,0.0262245,0.014707971,-0.072698236,-0.00031828598,-0.037593808,-0.02626744,-0.018471843,-0.0014324301
5,20141112-0900-PLENARY-12-de_20141112-17:30:22_1,2.42,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_219/audio_0.wav,-533.52423,79.894066,-10.260599,41.00003,-48.32188,-12.331589,-34.350292,9.081549,-38.129604,-2.2200317,-15.58998,-10.725767,-6.4175854,-0.04360764,-0.04905378,-0.013344592,0.08760459,-0.055262484,-0.07188927,0.07104957,-0.04889098,0.0633383,-0.04719199,-0.022630664,-0.040476184,-0.026967425,-0.19310407,0.028374473,-0.049185123,-0.037004177,0.10301781,-0.026046326,0.058866154,-0.023696424,0.083166964,-0.019097995,0.020375933,-0.016976012,0.01816973
5,20191113-0900-PLENARY-de_20191113-22:14:08_5,6.099625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_173/audio_11.wav,-343.67853,54.95218,-36.1217,25.765112,-15.17688,-9.777253,-31.229288,-19.89717,-21.7516,-15.91276,-15.5177,1.9640089,-14.819682,0.94937515,0.37116945,-0.33630556,0.042997718,-0.059259444,0.032465905,-0.0096298065,0.013975175,-0.0029893187,-0.03317108,-0.004824987,-0.04634371,-0.03399187,0.046781242,0.0776306,0.035254963,-0.011712358,0.009774744,0.003738956,-0.0032310423,0.0010105002,-0.01123542,0.00029758704,0.0016206057,0.00493956,-0.01759013
1,20131210-0900-PLENARY-4-de_20131210-09:09:29_9,5.7399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_402/audio_11.wav,-450.3195,101.16159,-5.240914,24.320387,-12.863178,-11.5632925,-20.757935,3.9340458,-13.979354,-0.056462783,-1.0595266,-7.05342,-1.5666155,-0.43016776,-0.13844515,0.18327154,0.11625244,0.030374922,0.026331002,0.052091848,-0.036190942,-0.015749376,0.0015121553,0.028111445,0.05412466,0.054875713,-0.05417975,-0.03902385,0.00709019,-0.011839939,0.007483995,0.017995046,0.01227184,0.0039279712,0.026240803,0.0071814326,-0.0033992417,0.013192318,0.019576449
2,20151215-0900-PLENARY-15-de_20151215-21:38:15_9,7.16,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_354/audio_6.wav,-471.50714,93.785164,-40.21722,30.80967,-27.635174,-4.3059707,-29.352264,-20.760868,-11.958193,-16.651276,-11.421206,-2.2956803,-18.496668,0.23477064,-0.08511559,0.021358917,-0.0029536877,-0.02631769,0.040930368,-0.093814485,0.044081423,-0.023079311,0.032261554,0.0054727593,0.0049352315,-0.002415548,-0.19510499,-0.040353604,0.076439455,0.027964657,0.010260471,-0.02621783,0.030568026,0.011899991,0.0072516995,-0.003827463,0.0070511573,-0.007280746,0.025995187
2,20180911-0900-PLENARY-witholdRO-de_20180911-20:56:59_13,6.3590625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_166/audio_5.wav,-613.2262,54.675365,19.57173,28.725527,-18.057774,-21.38853,-24.926487,-17.840294,-6.7658052,-18.418882,-9.245789,-7.086666,-9.265874,0.10592622,0.06283536,0.04893057,0.0032335438,0.009726111,-0.018145144,0.010586238,0.017619565,-0.023857197,-0.01447623,0.0015155332,-0.00974878,-0.012926908,0.15002297,0.012153904,-0.030039938,-0.0053991433,-0.002658757,-0.00890168,-0.022478111,-0.01951318,-0.0011219664,0.0095595755,0.00030510305,0.010032189,0.005116673
5,20141125-0900-PLENARY-20-de_20141125-22:13:57_10,5.8194375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_51/audio_4.wav,-484.1827,114.43586,-12.283805,41.032074,-20.251883,-15.301301,-18.300592,-10.392468,-21.96329,5.380955,-12.598262,2.3162742,-10.516182,-0.31454074,0.08397431,0.09706717,-0.112418145,0.037439715,0.006482614,0.064995244,0.01272254,0.00876158,0.00057929,0.009672952,-0.008102715,-0.0101939095,-0.1045131,-0.07668914,-0.006111063,-0.052340675,-0.015728584,0.01789793,-0.013680324,0.034549013,0.005251508,0.002368056,0.03424179,0.008063856,0.0123973
