lang,speaker_id,audio_id,raw_text,normalized_text,duration_sec,sample_rate,audio_path
it,124825,20140715-0900-PLENARY-10-de_20140715-20:03:47_8,"Wir sind Herrn Juncker natürlich sehr dankbar dafür, aber demokratisch in dem Sinne ist das nicht.",wir sind herrn juncker natürlich sehr dankbar dafür aber demokratisch in dem sinne ist das nicht.,4.4999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_349/audio_7.wav
it,125001,20180228-0900-PLENARY-15-de_20180228-16:56:22_8,Und was tut man?,und was tut man?,0.919875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_374/audio_0.wav
fr,101462,20100518-0900-PLENARY-17-de_20100518-22:28:40_4,"War es der Mensch, der versagt hat?",war es der mensch der versagt hat?,2.38,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_543/audio_1.wav
fr,1854,20101007-0900-PLENARY-3-de_20101007-09:23:06_19,"Wir werden uns dafür einsetzen, dass wir bei den diesmaligen Verhandlungen auch wirklich ein verstärktes Partnerschaftsprinzip durchsetzen.",wir werden uns dafür einsetzen dass wir bei den diesmaligen verhandlungen auch wirklich ein verstärktes partnerschaftsprinzip durchsetzen.,8.32,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_197/audio_3.wav
fr,96998,20160608-0900-PLENARY-17-de_20160608-15:37:00_3,"Das kostet Zeit, und das kostet Geld.",das kostet zeit und das kostet geld.,2.6196875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_123/audio_2.wav
fr,125001,20180911-0900-PLENARY-witholdRO-de_20180911-16:49:33_0,"Herr Präsident, meine sehr geehrten Damen und Herren!",herr präsident meine sehr geehrten damen und herren!,2.5,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_516/audio_10.wav
it,96870,20111114-0900-PLENARY-9-de_20111114-17:57:32_9,"Das wird darum im nächsten Jahr gemacht, muss aber dringend gemacht werden.",das wird darum im nächsten jahr gemacht muss aber dringend gemacht werden.,3.079625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_539/audio_8.wav
de,28242,20150916-0900-PLENARY-9-de_20150916-16:20:15_1,getan hat? Warum gehen nicht einige Länder,getan hat? warum gehen nicht einige länder,1.5599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_558/audio_9.wav
fr,1922,20150909-0900-PLENARY-17-de_20150909-21:28:44_7,"Und die Banken sollten mehr tun, da Sozialunternehmen oft viel zu wenig Zugang haben zu den Finanzmitteln.",und die banken sollten mehr tun da sozialunternehmen oft viel zu wenig zugang haben zu den finanzmitteln.,7.1599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_391/audio_11.wav
fr,96932,20180704-0900-PLENARY-de_20180704-21:51:48_8,"Einige Kolleginnen und Kollegen bei den Konservativen gerieren sich als Unterstützer der kleinen Unternehmen, die diesen Schutz brauchen.",einige kolleginnen und kollegen bei den konservativen gerieren sich als unterstützer der kleinen unternehmen die diesen schutz brauchen.,8.48,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_202/audio_1.wav
it,124818,20180612-0900-PLENARY-13-de_20180612-15:25:19_7,"Es bleibt uns keine andere Wahl, als die von Ihnen vorgeschlagenen Maßnahmen zu treffen.",es bleibt uns keine andere wahl als die von ihnen vorgeschlagenen maßnahmen zu treffen.,5.8595625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_163/audio_3.wav
de,96854,20160412-0900-PLENARY-19-de_20160412-23:09:41_6,"Die Sicherheitsproblematik wird größer, und die Konsequenzen in diesem Haus werden wohl wieder sein noch mehr Waffen und noch höhere Zäune um Europa.",die sicherheitsproblematik wird größer und die konsequenzen in diesem haus werden wohl wieder sein noch mehr waffen und noch höhere zäune um europa.,9.1,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_297/audio_3.wav
it,124836,20151202-0900-PLENARY-13-de_20151202-21:19:04_5,"Es ist unser Recht, und es ist nicht unanständig.",es ist unser recht und es ist nicht unanständig.,2.6799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_373/audio_9.wav
de,1854,20170911-0900-PLENARY-21-de_20170911-21:38:31_24,Hier müssen wir noch aktiver werden.,hier müssen wir noch aktiver werden.,2.1,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_595/audio_3.wav
it,1927,20130415-0900-PLENARY-13-de_20130415-18:12:44_8,"Das Argument, man sollte grundsätzlich nicht in den Markt eingreifen, war ein Argument der Republikaner in den USA vor Lehman Brothers.",das argument man sollte grundsätzlich nicht in den markt eingreifen war ein argument der republikaner in den usa vor lehman brothers.,8.539125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_593/audio_6.wav
fr,97014,20181210-0900-PLENARY-de_20181210-19:20:42_5,Hier ist wieder ein weiterer Schritt in die richtige Richtung entstanden.,hier ist wieder ein weiterer schritt in die richtige richtung entstanden.,4.2795625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_369/audio_10.wav
de,96882,20120912-0900-PLENARY-14-de_20120912-20:10:03_8,"Gleichzeitig müssen Maßnahmen folgen, damit mehr solche Marken registriert werden können.",gleichzeitig müssen maßnahmen folgen damit mehr solche marken registriert werden können.,4.4399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_367/audio_6.wav
fr,1917,20200116-0900-PLENARY-de_20200116-09:13:31_5,"Ich bedauere sehr, dass der Rat an dieser Debatte nicht teilnimmt, denn für den einheitlichen Rechtsrahmen ist auch die Unterstützung des Rates notwendig.",ich bedauere sehr dass der rat an dieser debatte nicht teilnimmt denn für den einheitlichen rechtsrahmen ist auch die unterstützung des rates notwendig.,8.4,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_78/audio_4.wav
fr,4262,20180416-0900-PLENARY-18-de_20180416-19:37:10_2,"Mit dem Kreislaufwirtschaftspaket kommen wir ein gutes Stück voran, aber vom Ziel sind wir noch weit entfernt.",mit dem kreislaufwirtschaftspaket kommen wir ein gutes stück voran aber vom ziel sind wir noch weit entfernt.,7.359125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_240/audio_3.wav
fr,1922,20090506-0900-PLENARY-7-de_20090506-13:34:00_0,Frau Präsidentin!,frau präsidentin!,1.41975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_461/audio_3.wav
it,1263,20151125-0900-PLENARY-22-de_20151125-21:42:34_2,"Auf der anderen Seite gibt es viele in diesen Parteien, die die Bereitschaft dazu haben, diese Ziele zu erreichen.",auf der anderen seite gibt es viele in diesen parteien die die bereitschaft dazu haben diese ziele zu erreichen.,7.7999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_19/audio_1.wav
it,28229,20200212-0900-PLENARY-de_20200212-09:18:42_13,"Ich möchte schon deutlich sagen, dass auch wir zur Selbstkritik fähig sind, und es muss auch bei Budgetverhandlungen möglich sein, dass man zunächst selbstkritisch darauf blickt, ob die bestehenden Gelder ordentlich ausgegeben werden.",ich möchte schon deutlich sagen dass auch wir zur selbstkritik fähig sind und es muss auch bei budgetverhandlungen möglich sein dass man zunächst selbstkritisch darauf blickt ob die bestehenden gelder ordentlich ausgegeben werden.,9.7196875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_108/audio_10.wav
de,28227,20101122-0900-PLENARY-14-de_20101122-22:26:58_15,Das hätte zu einem Wettbewerbsnachteil geführt und deswegen halte ich das für die richtige Entscheidung.,das hätte zu einem wettbewerbsnachteil geführt und deswegen halte ich das für die richtige entscheidung.,5.4994375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_233/audio_7.wav
fr,4262,20170704-0900-PLENARY-23-de_20170704-23:33:45_2,"Wie kann es sein, dass 175 Länder vor der Tür stehen und 20 Länder den Gang der Weltgeschichte bestimmen?",wie kann es sein dass einhundertfünfundsiebzig länder vor der tür stehen und zwanzig länder den gang der weltgeschichte bestimmen?,7.9190625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_121/audio_2.wav
de,197489,20191127-0900-PLENARY-de_20191127-20:52:14_3,Der türkische Einmarsch in Nordsyrien hat das Problem nun dringlich gemacht.,der türkische einmarsch in nordsyrien hat das problem nun dringlich gemacht.,4.8,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_67/audio_5.wav
de,96736,20121023-0900-PLENARY-16-de_20121023-21:31:12_6,"Wenn Sie sich überlegen, was z.",wenn sie sich überlegen was z.,1.68,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_351/audio_6.wav
fr,124818,20180116-0900-PLENARY-15-de_20180116-17:13:52_7,"Es gibt aber Banken, die trotz der Drohungen aus den USA bereit sind, Geschäfte mit dem Iran zu machen.",es gibt aber banken die trotz der drohungen aus den usa bereit sind geschäfte mit dem iran zu machen.,7.6,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_97/audio_5.wav
fr,1911,20130610-0900-PLENARY-1-de_20130610-16:59:48_13,"Ich hoffe, dass wir alle gemeinsam, wenn diese Flut vorbei ist, die daraus notwendigen Konsequenzen ziehen.",ich hoffe dass wir alle gemeinsam wenn diese flut vorbei ist die daraus notwendigen konsequenzen ziehen.,8.0200625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_75/audio_1.wav
fr,28224,20130416-0900-PLENARY-11-de_20130416-18:14:32_6,Die steigenden Fehlerquoten in der Agrar und Forschungspolitik sind inakzeptabel.,die steigenden fehlerquoten in der agrar und forschungspolitik sind inakzeptabel.,4.4595,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_266/audio_10.wav
fr,28255,20130522-0900-PLENARY-16-de_20130522-18:19:18_4,"Noch dazu übt die EU Druck aus, mittels einer Verfassungsreform die Serben in einen zentralistischen bosnischen Staat zu zwängen, wo sie unter der Oberhoheit der muslimischen Bosniaken leben müssten.",noch dazu übt die eu druck aus mittels einer verfassungsreform die serben in einen zentralistischen bosnischen staat zu zwängen wo sie unter der oberhoheit der muslimischen bosniaken leben müssten.,9.78,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_285/audio_1.wav
it,124815,20170119-0900-PLENARY-3-de_20170119-09:22:24_5,Und genau das ist auch mit dem Initiativbericht dazu passiert.,und genau das ist auch mit dem initiativbericht dazu passiert.,3.64,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_476/audio_6.wav
fr,1927,20190213-0900-PLENARY-de_20190213-16:46:35_10,wir sollten weiter Druck ausüben. Dieser,aber wir sollten weiter druck ausüben.,2.35975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_314/audio_11.wav
fr,96728,20130704-0900-PLENARY-15-de_20130704-15:48:20_10,Homosexualität wird als Sodomie bezeichnet.,homosexualität wird als sodomie bezeichnet.,3.03975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_383/audio_0.wav
it,28240,20131118-0900-PLENARY-12-de_20131118-18:18:12_9,Das muss ich etwas selbstkritisch sagen.,das muss ich etwas selbstkritisch sagen.,2.2399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_355/audio_1.wav
de,1911,20110119-0900-PLENARY-5-de_20110119-11:17:31_22,Wir haben eine schwere Finanzmarktkrise.,wir haben eine schwere finanzmarktkrise.,1.72,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_98/audio_7.wav
it,36209,20091214-0900-PLENARY-14-de_20091214-22:09:46_45,"Ich habe daraufhin sofort veranlasst, dass diese Frage dem wissenschaftlichen Ausschuss vorgelegt wird, und nicht nur in Bezug auf Kadmium, sondern auch in Bezug auf andere Schwermetalle.",ich habe daraufhin sofort veranlasst dass diese frage dem wissenschaftlichen ausschuss vorgelegt wird und nicht nur in bezug auf kadmium sondern auch in bezug auf andere schwermetalle.,9.44,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_225/audio_8.wav
de,96998,20120613-0900-PLENARY-12-de_20120613-17:28:35_7,"14. Richtlinie geäußert, Herr Kommissar.",vierzehn richtlinie geäußert herr kommissar.,2.319875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_176/audio_9.wav
it,96650,20110928-0900-PLENARY-2-de_20110928-10:37:02_12,Wir stecken mitten in einer politischen Glaubwürdigkeitskrise der Europäischen Union.,wir stecken mitten in einer politischen glaubwürdigkeitskrise der europäischen union.,5.8198125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_237/audio_2.wav
de,1927,20131022-0900-PLENARY-6-de_20131022-11:44:30_1,"Ich möchte mich bei allen Kolleginnen und Kollegen bedanken, vor allen Dingen bei den Schattenberichterstattern, dass wir dieses Ergebnis erzielt haben.",ich möchte mich bei allen kolleginnen und kollegen bedanken vor allen dingen bei den schattenberichterstattern dass wir dieses ergebnis erzielt haben.,6.6599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_20/audio_5.wav
fr,101462,20100518-0900-PLENARY-17-de_20100518-22:28:40_6,"Ich glaube auch, dass die Bevölkerung in den Vereinigten Staaten von Amerika mit der gleichen Betroffenheit und Gründlichkeit erwartet, dass man Konsequenzen zieht.",ich glaube auch dass die bevölkerung in den vereinigten staaten von amerika mit der gleichen betroffenheit und gründlichkeit erwartet dass man konsequenzen zieht.,9.8798125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_347/audio_9.wav
de,None,20140204-0900-PLENARY-19-de_20140204-18:53:25_3,Ihr Bericht und Ihre Abstimmung morgen sind ein wichtiger Beitrag und wir stehen am Anfang der Debatte.,ihr bericht und ihre abstimmung morgen sind ein wichtiger beitrag und wir stehen am anfang der debatte.,8.479875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_375/audio_7.wav
de,96997,20140311-0900-PLENARY-4-de_20140311-08:30:47_14,Das kommt natürlich auch dem Verbraucher zugute und darf nicht allein durch die Menge an Brüsseler Regulierungen kaputtgemacht werden.,das kommt natürlich auch dem verbraucher zugute und darf nicht allein durch die menge an brüsseler regulierungen kaputtgemacht werden.,7.4199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_212/audio_0.wav
it,96932,20181002-0900-PLENARY-de_20181002-10:36:35_8,"Denn die Zukunft unseres demokratischen Kontinents, die Zukunft von mehr als 500 Millionen Menschen ist jede Anstrengung wert.",denn die zukunft unseres demokratischen kontinents die zukunft von mehr als fünfhundert millionen menschen ist jede anstrengung wert.,9.86,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_88/audio_1.wav
de,111014,20160705-0900-PLENARY-5-de_20160705-12:23:07_5,"Aber es ist Zeit für grundlegende Reformen, das ist die Botschaft dieses Referendums, es ist Zeit für mehr gemeinschaftliches Europa.",aber es ist zeit für grundlegende reformen das ist die botschaft dieses referendums es ist zeit für mehr gemeinschaftliches europa.,8.83925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_497/audio_11.wav
fr,96728,20100906-0900-PLENARY-11-de_20100906-20:28:59_13,"Deshalb ist die Forderung, ihre und alle Hinrichtungen im Iran zu beenden!",deshalb ist die forderung ihre und alle hinrichtungen im iran zu beenden!,5.519,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_301/audio_1.wav
it,96646,20090715-0900-PLENARY-10-de_20090715-15:25:02_7,Der Iran ist souverän.,der iran ist souverän.,1.73975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_251/audio_6.wav
de,2229,20120315-0900-PLENARY-10-de_20120315-13:39:03_3,"Wasser ist nicht nur eine Quelle des Lebens, es kann auch eine Quelle des Todes sein, nämlich Kriege auslösen oder mörderische Konflikte, wenn es knapp wird.",wasser ist nicht nur eine quelle des lebens es kann auch eine quelle des todes sein nämlich kriege auslösen oder mörderische konflikte wenn es knapp wird.,9.1400625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_479/audio_4.wav
de,2247,20100705-0900-PLENARY-9-de_20100705-17:49:47_5,von einem Land zum anderen nach den gleichen Begriffen zu bearbeiten.,von einem land zum anderen nach den gleichen begriffen zu bearbeiten.,4.07975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_342/audio_6.wav
de,97017,20091217-0900-PLENARY-16-de_20091217-15:16:49_6,"Es geschah zum Glück nichts an diesem Abend, aber es war der Beginn einer zunehmenden Homophobie in Uganda.",es geschah zum glück nichts an diesem abend aber es war der beginn einer zunehmenden homophobie in uganda.,6.8999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_239/audio_7.wav
fr,4289,20200210-0900-PLENARY-de_20200210-21:38:02_1,"Unsere Firmen, unsere Unternehmen leiden an überbordender Bürokratie, das ist mehrfach angesprochen worden.",unsere firmen unsere unternehmen leiden an überbordender bürokratie das ist mehrfach angesprochen worden.,6.26,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_55/audio_8.wav
de,124808,20170613-0900-PLENARY-4-de_20170613-11:01:44_5,Sie ist Teil der Lösung und nicht das Problem.,sie ist teil der lösung und nicht das problem.,3.8995625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_72/audio_4.wav
fr,2341,20101124-0900-PLENARY-69-de_20101124-21:24:25_15,"Das kennen wir zur Genüge, und das sollte also nicht das Prinzip sein, nach dem wir mit der Ukraine agieren.",das kennen wir zur genüge und das sollte also nicht das prinzip sein nach dem wir mit der ukraine agieren.,5.3399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_209/audio_6.wav
fr,96739,20111116-0900-PLENARY-8-de_20111116-15:33:49_1,"Herr Kommissar, ich bin ganz mit Ihnen einverstanden, wenn Sie sagen, dieser Gipfel sei von großer Bedeutung.",herr kommissar ich bin ganz mit ihnen einverstanden wenn sie sagen dieser gipfel sei von großer bedeutung.,6.639625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_103/audio_11.wav
de,None,20180502-0900-PLENARY-16-de_20180502-15:27:55_68,"1,114",höhe ist. wenn es mehr werden sollte wir tragen,2.58,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_230/audio_6.wav
it,96998,20131119-0900-PLENARY-11-de_20131119-18:45:32_18,"beauftragt werden, dann soll dieses Prinzip sich wie ein roter Faden durch das ganze Verfahren durchziehen.",beauftragt werden dann soll dieses prinzip sich wie ein roter faden durch das ganze verfahren durchziehen.,6.3599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_415/audio_6.wav
fr,97016,20120523-0900-PLENARY-16-de_20120523-17:23:17_2,"Die offene Wirtschaft wächst, und neue, vor allem nachhaltige Arbeitsplätze können durch eine ressourcenschonende Wirtschaft geschaffen werden.",die offene wirtschaft wächst und neue vor allem nachhaltige arbeitsplätze können durch eine ressourcenschonende wirtschaft geschaffen werden.,8.02,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_410/audio_5.wav
de,28247,20140113-0900-PLENARY-12-de_20140113-17:25:12_3,"Wir hatten den Auftrag, in der vorliegenden Verordnung die Modalitäten zur Zielerreichung zu definieren und auch das Ziel selbst zu bestätigen.",wir hatten den auftrag in der vorliegenden verordnung die modalitäten zur zielerreichung zu definieren und auch das ziel selbst zu bestätigen.,9.5996875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_422/audio_7.wav
de,190799,20190417-0900-PLENARY-de_20190417-19:37:03_16,Wir sehen hier ein krasses Ungleichgewicht zwischen wirtschaftlichen Freiheiten von Unternehmen und sozialen Rechten von Bürgerinnen und Bürgern.,wir sehen hier ein krasses ungleichgewicht zwischen wirtschaftlichen freiheiten von unternehmen und sozialen rechten von bürgerinnen und bürgern.,8.839,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_414/audio_10.wav
it,197453,20191023-0900-PLENARY-de_20191023-16:58:34_1,Die Auswirkungen unseres Tuns sind nämlich global und reichen weit über unseren menschlichen Zeithorizont hinaus.,die auswirkungen unseres tuns sind nämlich global und reichen weit über unseren menschlichen zeithorizont hinaus.,8.52,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_136/audio_9.wav
fr,None,20180704-0900-PLENARY-21-de_20180704-21:14:56_6,Ihre Arbeit wird einmünden in die Beratungen für den Haushaltsrahmen,ihre arbeit wird einmünden in die beratungen für den haushaltsrahmen.,6.199,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_135/audio_7.wav
de,1253,20090311-0900-PLENARY-1-de_20090311-09:02:40_2,"Es ist ein Tag, den wir im Gedächtnis behalten müssen, um all der Menschen zu gedenken, die unschuldig Opfer des Terrorismus wurden.",es ist ein tag den wir im gedächtnis behalten müssen um all der menschen zu gedenken die unschuldig opfer des terrorismus wurden.,8.4399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_371/audio_0.wav
de,96836,20151124-0900-PLENARY-11-de_20151124-15:29:15_6,Denn die Europäische Kommission ist die Hüterin der Verträge.,denn die europäische kommission ist die hüterin der verträge.,3.58,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_122/audio_4.wav
it,107041,20170912-0900-PLENARY-18-de_20170912-19:15:10_6,"Daher müssen wir auch militärische Aktionen, gemeinsame EU Aktionen militärischer Art, weiterhin massiv ins Bild bringen.",daher müssen wir auch militärische aktionen gemeinsame eu aktionen militärischer art weiterhin massiv ins bild bringen.,9.2599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_231/audio_0.wav
de,96882,20100908-0900-PLENARY-21-de_20100908-23:12:14_7,Das Auslaufen des Quotensystems sowie des Mindestpreises haben den Sektor massiv unter Druck gesetzt. Auch hier muss für eine sanfte Landung gesorgt werden.,das auslaufen des quotensystems sowie des mindestpreises haben den sektor massiv unter druck gesetzt. auch hier muss für eine sanfte landung gesorgt werden.,8.26,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_24/audio_4.wav
fr,197482,20201112-0900-PLENARY-de_20201112-12:05:26_19,Das kann doch nicht die Zukunft sein!,das kann doch nicht die zukunft sein!,1.6399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_539/audio_4.wav
fr,28229,20160705-0900-PLENARY-5-de_20160705-09:46:39_12,Was ist los in Großbritannien?,was ist los in großbritannien?,1.7399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_11/audio_2.wav
de,4289,20201112-0900-PLENARY-de_20201112-11:23:28_8,Auch dafür schon für Ihre Vorschläge ein Dankeschön.,auch dafür schon für ihre vorschläge ein dankeschön.,2.5999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_88/audio_6.wav
it,124848,20150429-0900-PLENARY-17-de_20150429-15:55:49_6,"Wenn wir das tun, sollten wir uns auch noch einmal in Erinnerung rufen, wie die Situation in Kenia ist.",wenn wir das tun sollten wir uns auch noch einmal in erinnerung rufen wie die situation in kenia ist.,6.0999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_144/audio_5.wav
de,96646,20121026-0900-PLENARY-3-de_20121026-08:48:04_14,"Zum Abschluss noch ein Punkt In der Zeit der Konfrontation in Europa war es extrem wichtig, dass trotz aller Kritik zu den jeweils Herrschenden ein Faden der Kommunikation bestand.",zum abschluss noch ein punkt in der zeit der konfrontation in europa war es extrem wichtig dass trotz aller kritik zu den jeweils herrschenden ein faden der kommunikation bestand.,9.799,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_76/audio_8.wav
